t a e i theta u omega 
-1924000.0	1.001495	0.63238	0.07555	6.250872	0.000747	2.507729
-1923000.0	1.001581	0.63252	0.07556	6.210843	0.000790	2.507643
-1922000.0	1.001479	0.63235	0.07556	6.171954	0.000739	2.508368
-1921000.0	1.001383	0.63242	0.07556	6.136389	0.000691	2.508275
-1920000.0	1.001332	0.63243	0.07557	6.101890	0.000666	2.508438
-1919000.0	1.001521	0.63241	0.07556	6.064440	0.000760	2.508295
-1918000.0	1.001420	0.63244	0.07558	6.027401	0.000710	2.508949
-1917000.0	1.001345	0.63240	0.07558	5.991547	0.000672	2.508791
-1916000.0	1.001715	0.63252	0.07550	5.954756	0.000857	2.512521
-1915000.0	1.001686	0.63239	0.07549	5.911122	0.000843	2.512468
-1914000.0	1.001620	0.63258	0.07552	5.869484	0.000810	2.512951
-1913000.0	1.001648	0.63244	0.07553	5.828332	0.000824	2.513124
-1912000.0	1.001506	0.63256	0.07553	5.788430	0.000752	2.513330
-1911000.0	1.001504	0.63245	0.07554	5.749988	0.000752	2.513382
-1910000.0	1.001435	0.63261	0.07555	5.711861	0.000717	2.513496
-1909000.0	1.001546	0.63252	0.07541	5.668352	0.000773	2.515033
-1908000.0	1.001507	0.63259	0.07543	5.628819	0.000753	2.514990
-1907000.0	1.001450	0.63257	0.07545	5.590848	0.000725	2.515592
-1906000.0	1.001074	0.63256	0.07542	5.555268	0.000537	2.516271
-1905000.0	1.000949	0.63262	0.07544	5.528670	0.000474	2.516849
-1904000.0	1.000946	0.63255	0.07544	5.504945	0.000473	2.516657
-1903000.0	1.001013	0.63265	0.07547	5.480902	0.000506	2.517381
-1902000.0	1.000846	0.63259	0.07550	5.456351	0.000423	2.517884
-1901000.0	1.000777	0.63279	0.07552	5.434462	0.000388	2.518314
-1900000.0	1.000726	0.63260	0.07552	5.414928	0.000363	2.518564
-1899000.0	1.000502	0.63272	0.07553	5.400149	0.000251	2.518733
-1898000.0	1.000381	0.63266	0.07554	5.389038	0.000190	2.518886
-1897000.0	1.000154	0.63282	0.07558	5.380895	0.000077	2.519465
-1896000.0	1.000009	0.63269	0.07560	5.378421	0.000005	2.520048
-1895000.0	0.999855	0.63279	0.07561	5.379823	-0.000072	2.520040
-1894000.0	0.999584	0.63277	0.07561	5.384784	-0.000208	2.520722
-1893000.0	0.999485	0.63274	0.07561	5.397097	-0.000258	2.520534
-1892000.0	0.999377	0.63284	0.07564	5.412063	-0.000312	2.521220
-1891000.0	0.999169	0.63281	0.07564	5.430960	-0.000416	2.521434
-1890000.0	0.999068	0.63289	0.07566	5.454138	-0.000466	2.521836
-1889000.0	0.999001	0.63276	0.07566	5.479469	-0.000499	2.521768
-1888000.0	0.998874	0.63298	0.07568	5.505841	-0.000563	2.522477
-1887000.0	0.998762	0.63282	0.07568	5.535917	-0.000619	2.522422
-1886000.0	0.998704	0.63296	0.07569	5.568397	-0.000648	2.522512
-1885000.0	0.998718	0.63290	0.07572	5.601283	-0.000642	2.523249
-1884000.0	0.998607	0.63307	0.07574	5.636622	-0.000697	2.523335
-1883000.0	0.998576	0.63292	0.07574	5.672891	-0.000712	2.523630
-1882000.0	0.998172	0.63296	0.07570	5.717474	-0.000915	2.525152
-1881000.0	0.998102	0.63297	0.07571	5.765212	-0.000950	2.525392
-1880000.0	0.998133	0.63299	0.07570	5.812800	-0.000934	2.525206
-1879000.0	0.998011	0.63302	0.07577	5.862117	-0.000995	2.526165
-1878000.0	0.998014	0.63293	0.07576	5.913737	-0.000993	2.525992
-1877000.0	0.997658	0.63301	0.07573	5.972512	-0.001172	2.527041
-1876000.0	0.997587	0.63289	0.07573	6.035240	-0.001207	2.526920
-1875000.0	0.997736	0.63309	0.07575	6.097046	-0.001133	2.527456
-1874000.0	0.997657	0.63292	0.07575	6.156719	-0.001172	2.527464
-1873000.0	0.997707	0.63306	0.07577	6.217058	-0.001147	2.527546
-1872000.0	0.997504	0.63290	0.07579	6.277409	-0.001249	2.528325
-1871000.0	0.997519	0.63303	0.07580	0.058930	-0.001241	2.528396
-1870000.0	0.997827	0.63296	0.07573	0.122657	-0.001087	2.529331
-1869000.0	0.997795	0.63303	0.07573	0.180105	-0.001103	2.529187
-1868000.0	0.997837	0.63300	0.07574	0.237018	-0.001082	2.529378
-1867000.0	0.997847	0.63297	0.07574	0.292569	-0.001077	2.529451
-1866000.0	0.997883	0.63303	0.07577	0.346647	-0.001059	2.530323
-1865000.0	0.997981	0.63295	0.07577	0.399712	-0.001010	2.530077
-1864000.0	0.998430	0.63306	0.07576	0.445191	-0.000785	2.531690
-1863000.0	0.998455	0.63294	0.07575	0.485971	-0.000773	2.531571
-1862000.0	0.998578	0.63315	0.07577	0.524765	-0.000711	2.531811
-1861000.0	0.998555	0.63293	0.07577	0.562807	-0.000723	2.531864
-1860000.0	0.998630	0.63304	0.07578	0.599635	-0.000685	2.531974
-1859000.0	0.998884	0.63298	0.07577	0.631240	-0.000558	2.532000
-1858000.0	0.998898	0.63308	0.07577	0.659409	-0.000551	2.531940
-1857000.0	0.999030	0.63291	0.07578	0.685520	-0.000485	2.532247
-1856000.0	0.999078	0.63299	0.07556	0.710255	-0.000461	2.534591
-1855000.0	0.999115	0.63298	0.07567	0.734117	-0.000443	2.535239
-1854000.0	0.999301	0.63291	0.07567	0.755826	-0.000350	2.535053
-1853000.0	0.999172	0.63293	0.07567	0.776998	-0.000414	2.536077
-1852000.0	0.999194	0.63287	0.07566	0.798283	-0.000403	2.535849
-1851000.0	0.999377	0.63292	0.07567	0.815929	-0.000311	2.535980
-1850000.0	0.999393	0.63278	0.07565	0.832344	-0.000304	2.535992
-1849000.0	0.999424	0.63296	0.07568	0.848104	-0.000288	2.536373
-1848000.0	0.999612	0.63278	0.07568	0.860521	-0.000194	2.536495
-1847000.0	0.999678	0.63285	0.07568	0.870736	-0.000161	2.536565
-1846000.0	0.999856	0.63273	0.07568	0.877422	-0.000072	2.536534
-1845000.0	0.999980	0.63289	0.07569	0.879699	-0.000010	2.536633
-1844000.0	0.999994	0.63273	0.07568	0.879175	-0.000003	2.536957
-1843000.0	1.000193	0.63275	0.07578	0.876112	0.000097	2.537300
-1842000.0	1.000196	0.63270	0.07578	0.869798	0.000098	2.537603
-1841000.0	1.000247	0.63268	0.07579	0.863838	0.000123	2.537332
-1840000.0	1.000413	0.63269	0.07580	0.855014	0.000206	2.537774
-1839000.0	1.000383	0.63259	0.07577	0.843373	0.000192	2.537988
-1838000.0	1.000413	0.63268	0.07578	0.833193	0.000206	2.538116
-1837000.0	1.000548	0.63257	0.07578	0.820451	0.000274	2.537851
-1836000.0	1.000762	0.63271	0.07559	0.802964	0.000381	2.540559
-1835000.0	1.000800	0.63251	0.07558	0.782738	0.000400	2.540418
-1834000.0	1.000865	0.63263	0.07559	0.761597	0.000433	2.540418
-1833000.0	1.001109	0.63253	0.07558	0.737095	0.000554	2.540441
-1832000.0	1.001153	0.63263	0.07558	0.709054	0.000576	2.540488
-1831000.0	1.001217	0.63249	0.07559	0.679249	0.000608	2.540867
-1830000.0	1.001303	0.63256	0.07560	0.647162	0.000651	2.540595
-1829000.0	1.001795	0.63254	0.07553	0.606077	0.000897	2.543832
-1828000.0	1.001855	0.63250	0.07553	0.559207	0.000927	2.543594
-1827000.0	1.001891	0.63257	0.07555	0.511086	0.000945	2.544108
-1826000.0	1.001909	0.63250	0.07556	0.462051	0.000954	2.544459
-1825000.0	1.001955	0.63252	0.07557	0.413034	0.000977	2.544598
-1824000.0	1.002002	0.63240	0.07556	0.363152	0.001000	2.544448
-1823000.0	1.002155	0.63262	0.07557	0.309634	0.001077	2.544864
-1822000.0	1.002082	0.63243	0.07556	0.254319	0.001040	2.544809
-1821000.0	1.002129	0.63252	0.07558	0.200030	0.001064	2.544896
-1820000.0	1.002191	0.63242	0.07559	0.144421	0.001095	2.545201
-1819000.0	1.002245	0.63258	0.07560	0.086816	0.001122	2.545562
-1818000.0	1.002257	0.63241	0.07560	0.028991	0.001128	2.545812
-1817000.0	1.002286	0.63248	0.07560	6.254727	0.001142	2.545683
-1816000.0	1.002569	0.63253	0.07549	6.192865	0.001284	2.546987
-1815000.0	1.002484	0.63250	0.07550	6.127678	0.001241	2.547034
-1814000.0	1.002481	0.63252	0.07552	6.062934	0.001240	2.547545
-1813000.0	1.002499	0.63246	0.07551	5.998776	0.001249	2.547312
-1812000.0	1.002549	0.63257	0.07552	5.933091	0.001274	2.547911
-1811000.0	1.002491	0.63247	0.07552	5.869088	0.001245	2.547777
-1810000.0	1.002462	0.63265	0.07555	5.806390	0.001230	2.548198
-1809000.0	1.002731	0.63249	0.07545	5.740252	0.001365	2.549089
-1808000.0	1.002547	0.63262	0.07546	5.672266	0.001273	2.549184
-1807000.0	1.002479	0.63252	0.07546	5.607186	0.001239	2.549214
-1806000.0	1.002443	0.63266	0.07547	5.543745	0.001221	2.549241
-1805000.0	1.002413	0.63257	0.07548	5.480497	0.001206	2.550021
-1804000.0	1.002277	0.63267	0.07550	5.421253	0.001138	2.550071
-1803000.0	1.002172	0.63263	0.07551	5.364818	0.001085	2.550292
-1802000.0	1.002295	0.63265	0.07534	5.307937	0.001147	2.551939
-1801000.0	1.002048	0.63272	0.07537	5.251923	0.001023	2.552667
-1800000.0	1.001873	0.63273	0.07538	5.201149	0.000936	2.552723
-1799000.0	1.001725	0.63282	0.07540	5.154139	0.000862	2.553345
-1798000.0	1.001966	0.63276	0.07536	5.104113	0.000983	2.556086
-1797000.0	1.001657	0.63298	0.07540	5.058255	0.000828	2.557504
-1796000.0	1.001389	0.63285	0.07542	5.019628	0.000694	2.559251
-1795000.0	1.001053	0.63301	0.07546	4.987810	0.000526	2.562780
-1794000.0	1.000836	0.63295	0.07549	4.963568	0.000418	2.565895
-1793000.0	1.000702	0.63312	0.07557	4.943671	0.000351	2.571605
-1792000.0	1.000332	0.63290	0.07555	4.930352	0.000166	2.579391
-1791000.0	1.000394	0.63294	0.07562	4.921441	0.000197	2.585503
-1790000.0	1.000491	0.63293	0.07566	4.909938	0.000245	2.589774
-1789000.0	1.001020	0.63293	0.07565	4.889153	0.000510	2.595737
-1788000.0	1.001318	0.63290	0.07571	4.859872	0.000659	2.600438
-1787000.0	1.001656	0.63279	0.07576	4.822443	0.000828	2.603399
-1786000.0	1.001866	0.63285	0.07577	4.776156	0.000933	2.604687
-1785000.0	1.001715	0.63268	0.07575	4.732507	0.000857	2.606494
-1784000.0	1.001852	0.63285	0.07577	4.686183	0.000925	2.607577
-1783000.0	1.001999	0.63267	0.07577	4.637550	0.000999	2.608048
-1782000.0	1.001954	0.63276	0.07582	4.587299	0.000976	2.608976
-1781000.0	1.001943	0.63263	0.07582	4.537625	0.000971	2.609273
-1780000.0	1.002022	0.63275	0.07583	4.487178	0.001010	2.609532
-1779000.0	1.002256	0.63266	0.07578	4.430117	0.001127	2.610430
-1778000.0	1.002114	0.63275	0.07579	4.374416	0.001057	2.610506
-1777000.0	1.002118	0.63270	0.07581	4.319168	0.001059	2.610853
-1776000.0	1.002370	0.63268	0.07582	4.263819	0.001184	2.611615
-1775000.0	1.002279	0.63273	0.07584	4.204316	0.001139	2.612282
-1774000.0	1.002200	0.63271	0.07584	4.147493	0.001099	2.612145
-1773000.0	1.002228	0.63279	0.07585	4.090570	0.001113	2.612423
-1772000.0	1.001803	0.63263	0.07576	4.041131	0.000901	2.613828
-1771000.0	1.001726	0.63281	0.07582	3.994783	0.000862	2.614717
-1770000.0	1.001690	0.63264	0.07582	3.949580	0.000845	2.614678
-1769000.0	1.001502	0.63273	0.07580	3.904277	0.000750	2.615271
-1768000.0	1.001470	0.63265	0.07580	3.866254	0.000735	2.615423
-1767000.0	1.001382	0.63283	0.07582	3.829970	0.000691	2.615565
-1766000.0	1.001535	0.63266	0.07588	3.792767	0.000767	2.616211
-1765000.0	1.001499	0.63271	0.07589	3.753558	0.000749	2.616283
-1764000.0	1.001493	0.63270	0.07589	3.714746	0.000746	2.616506
-1763000.0	1.001418	0.63272	0.07590	3.676580	0.000709	2.616390
-1762000.0	1.001117	0.63274	0.07589	3.644717	0.000558	2.617501
-1761000.0	1.001111	0.63265	0.07589	3.615904	0.000555	2.617361
-1760000.0	1.001212	0.63280	0.07592	3.589175	0.000606	2.617909
-1759000.0	1.001064	0.63267	0.07592	3.559735	0.000532	2.617839
-1758000.0	1.001072	0.63285	0.07594	3.532058	0.000536	2.618217
-1757000.0	1.001129	0.63268	0.07593	3.504141	0.000564	2.618219
-1756000.0	1.000804	0.63280	0.07590	3.476681	0.000402	2.619471
-1755000.0	1.000737	0.63270	0.07590	3.455758	0.000369	2.619595
-1754000.0	1.000805	0.63281	0.07591	3.436410	0.000402	2.619665
-1753000.0	1.000936	0.63269	0.07591	3.414905	0.000468	2.620532
-1752000.0	1.000863	0.63280	0.07592	3.392098	0.000431	2.620480
-1751000.0	1.000912	0.63279	0.07592	3.369267	0.000456	2.620666
-1750000.0	1.000923	0.63275	0.07591	3.345328	0.000461	2.620806
-1749000.0	1.000811	0.63278	0.07593	3.322623	0.000405	2.621218
-1748000.0	1.000809	0.63274	0.07593	3.300859	0.000404	2.621126
-1747000.0	1.000649	0.63278	0.07592	3.279771	0.000325	2.621879
-1746000.0	1.000603	0.63267	0.07591	3.264191	0.000301	2.621814
-1745000.0	1.000554	0.63287	0.07594	3.249376	0.000277	2.622243
-1744000.0	1.000823	0.63273	0.07580	3.232675	0.000411	2.623588
-1743000.0	1.000810	0.63280	0.07586	3.211660	0.000405	2.624354
-1742000.0	1.000762	0.63269	0.07586	3.191061	0.000381	2.624379
-1741000.0	1.000842	0.63288	0.07586	3.169601	0.000421	2.624500
-1740000.0	1.000762	0.63271	0.07586	3.147818	0.000381	2.624831
-1739000.0	1.000774	0.63277	0.07586	3.128421	0.000387	2.624769
-1738000.0	1.000869	0.63273	0.07596	3.108382	0.000434	2.625183
-1737000.0	1.000545	0.63271	0.07594	3.091565	0.000272	2.626800
-1736000.0	1.000581	0.63273	0.07595	3.076863	0.000290	2.627325
-1735000.0	1.000605	0.63268	0.07595	3.061492	0.000302	2.627147
-1734000.0	1.000816	0.63277	0.07595	3.040999	0.000408	2.628159
-1733000.0	1.000827	0.63265	0.07594	3.019384	0.000413	2.628039
-1732000.0	1.000873	0.63283	0.07597	2.997636	0.000436	2.628496
-1731000.0	1.000830	0.63265	0.07595	2.975341	0.000415	2.628692
-1730000.0	1.000821	0.63279	0.07597	2.954469	0.000410	2.628758
-1729000.0	1.000881	0.63267	0.07597	2.932763	0.000441	2.628828
-1728000.0	1.000778	0.63277	0.07596	2.911628	0.000389	2.629315
-1727000.0	1.000702	0.63264	0.07596	2.892103	0.000351	2.629601
-1726000.0	1.000739	0.63273	0.07597	2.872860	0.000369	2.629518
-1725000.0	1.000897	0.63270	0.07582	2.850645	0.000448	2.631902
-1724000.0	1.000827	0.63269	0.07581	2.829147	0.000413	2.631802
-1723000.0	1.000827	0.63272	0.07583	2.807932	0.000414	2.632284
-1722000.0	1.000977	0.63267	0.07581	2.784394	0.000488	2.632104
-1721000.0	1.000879	0.63272	0.07582	2.761472	0.000439	2.632359
-1720000.0	1.000919	0.63260	0.07584	2.737655	0.000460	2.632757
-1719000.0	1.001029	0.63282	0.07586	2.710971	0.000514	2.633141
-1718000.0	1.000827	0.63258	0.07580	2.689128	0.000413	2.636020
-1717000.0	1.000832	0.63268	0.07580	2.667648	0.000416	2.636141
-1716000.0	1.001014	0.63259	0.07580	2.645545	0.000507	2.636457
-1715000.0	1.001036	0.63273	0.07583	2.619680	0.000518	2.636628
-1714000.0	1.001049	0.63256	0.07585	2.592896	0.000524	2.637167
-1713000.0	1.001154	0.63264	0.07585	2.564367	0.000577	2.637200
-1712000.0	1.001058	0.63261	0.07584	2.535300	0.000529	2.637535
-1711000.0	1.001112	0.63258	0.07584	2.506993	0.000556	2.637399
-1710000.0	1.001144	0.63261	0.07586	2.477324	0.000572	2.637985
